id;jenis_kelamin;umur;asal;penempatan;gaji;pendidikan;IPK;pengalaman;jenis_rekrut;status_rekrut
7341;0;3;27;12;5;0;0,099305556;2;2;0
7342;1;2;10;1;5;0;01.33;1;1;0
7343;1;1;2;2;2;1;4;0;1;1
7344;1;1;22;22;2;3;03.41;3;2;1
7345;1;1;7;29;5;0;02.08;0;1;0
7346;1;1;17;10;3;0;0,127777778;2;1;0
7347;0;3;13;27;3;0;0,0875;0;1;0
7348;0;1;29;29;3;2;0,191666667;4;2;1
7349;0;1;12;11;3;0;0,092361111;4;1;0
7350;1;2;16;16;1;1;4;1;1;1
7351;1;2;12;30;3;0;02.03;0;1;0
7352;0;2;3;3;2;2;03.02;1;1;1
7353;0;2;15;15;1;2;03.01;1;1;1
7354;1;2;12;12;2;2;03.04;2;1;1
7355;1;1;3;3;3;3;0,174305556;3;2;1
7356;1;2;17;34;4;0;0,125694444;4;2;0
7357;1;1;24;24;1;1;03.03;2;1;1
7358;0;3;11;7;3;0;0,109722222;5;1;0
7359;0;3;7;10;5;0;01.13;2;2;0
7360;0;2;15;15;1;1;03.02;0;1;1
7361;1;1;24;32;4;0;0,140277778;4;1;0
7362;0;1;9;9;1;1;03.03;0;1;1
7363;1;2;13;8;5;0;02.13;2;1;0
7364;0;1;1;1;1;1;03.07;0;1;1
7365;1;2;32;32;2;2;03.39;2;2;1
7366;0;2;33;33;3;1;03.58;4;2;1
7367;0;2;11;11;2;1;4;2;1;1
7368;0;1;22;25;4;0;0,135416667;2;1;0
7369;0;2;33;19;4;0;02.13;3;1;0
7370;1;2;29;29;2;3;03.05;2;2;1
7371;0;2;2;13;4;0;01.19;4;2;0
7372;1;2;10;10;1;1;03.04;0;1;1
7373;0;2;1;6;5;0;02.39;3;1;0
7374;1;3;6;11;4;0;0,103472222;0;1;0
7375;0;2;30;30;3;1;03.09;3;2;1
7376;1;1;11;11;1;1;03.08;0;1;1
7377;1;1;14;14;1;2;4;0;1;1
7378;0;2;19;32;5;0;01.37;2;1;0
7379;0;3;15;13;4;0;01.53;4;2;0
7380;0;1;3;26;4;0;01.37;3;2;0
7381;0;1;27;27;2;3;03.35;4;2;1
7382;0;2;29;29;2;2;03.09;2;1;1
7383;0;3;14;23;5;0;02.35;3;1;0
7384;1;1;4;4;2;2;03.08;2;1;1
7385;1;2;7;11;4;0;0,098611111;2;2;0
7386;1;2;20;20;2;1;03.38;4;2;1
7387;0;2;29;29;3;3;03.45;3;2;1
7388;1;2;22;13;5;0;02.57;1;2;0
7389;0;2;9;9;2;2;03.05;0;1;1
7390;1;2;20;20;3;2;03.26;4;2;1
7391;0;1;13;14;3;0;0,106944444;5;1;0
7392;1;2;3;3;1;2;03.06;1;1;1
7393;0;1;16;16;2;2;03.04;1;1;1
7394;0;2;34;34;3;3;0,175;2;2;1
7395;1;2;22;22;3;2;0,175;2;2;1
7396;1;1;26;32;5;0;0,10625;3;1;0
7397;1;3;16;7;4;0;0,088888889;3;2;0
7398;0;2;34;34;3;1;03.51;3;2;1
7399;0;2;30;30;4;0;0,109722222;2;2;0
7400;0;1;28;28;2;2;0,186111111;2;2;1
7401;0;2;12;24;5;0;02.25;0;1;0
7402;1;3;29;28;5;0;01.06;3;2;0
7403;0;2;17;17;2;1;03.02;0;1;1
7404;1;2;1;1;3;1;03.33;4;2;1
7405;0;1;33;4;4;0;01.26;5;1;0
7406;1;3;19;30;4;0;0,095138889;0;2;0
7407;0;3;6;23;5;0;02.03;2;1;0
7408;0;2;32;32;3;3;0,184722222;3;2;1
7409;1;1;21;21;2;3;03.28;2;2;1
7410;1;2;29;26;3;0;0,100694444;1;1;0
7411;1;3;21;21;4;0;0,134027778;3;1;0
7412;0;1;2;2;2;1;03.04;0;1;1
7413;0;2;22;22;2;1;03.02;2;1;1
7414;0;1;17;20;3;0;01.02;5;1;0
7415;0;2;9;32;4;0;02.08;3;2;0
7416;0;3;14;33;5;0;0,138194444;3;1;0
7417;1;1;21;21;3;1;0,182638889;3;2;1
7418;1;3;20;17;4;0;01.23;5;2;0
7419;1;3;27;30;5;0;0,147222222;0;2;0
7420;1;1;26;26;2;1;4;1;1;1
7421;1;2;23;23;2;3;4;3;2;1
7422;1;2;28;28;2;2;03.06;1;1;1
7423;0;1;19;19;3;1;03.43;3;2;1
7424;0;1;13;15;4;0;02.37;1;1;0
7425;1;3;28;32;4;0;0,139583333;5;1;0
7426;1;2;22;22;3;3;03.35;3;2;1
7427;1;1;18;1;4;0;0,097916667;5;1;0
7428;0;1;30;30;2;1;03.06;0;1;1
7429;0;1;10;10;2;1;0,170833333;2;2;1
7430;0;2;31;3;4;0;01.23;1;2;0
7431;1;2;27;9;5;0;02.15;2;2;0
7432;1;1;4;28;4;0;0,140277778;2;2;0
7433;1;1;30;30;3;2;03.09;4;2;1
7434;0;1;19;19;3;3;03.42;2;2;1
7435;1;1;30;30;4;0;0,136111111;0;2;0
7436;1;1;1;1;1;2;03.03;1;1;1
7437;0;2;33;33;1;2;03.08;0;1;1
7438;1;1;24;24;1;1;4;1;1;1
7439;1;2;33;33;1;2;03.07;0;1;1
7440;1;3;22;19;5;0;02.41;3;2;0
7441;1;1;11;11;2;1;03.08;2;1;1
7442;1;2;29;29;1;2;03.05;1;1;1
7443;0;1;6;30;5;0;0,095833333;4;2;0
7444;0;2;34;34;2;2;0,186805556;2;2;1
7445;1;1;24;24;2;3;0,190972222;2;2;1
7446;0;3;12;13;4;0;01.52;1;1;0
7447;1;3;7;34;4;0;01.04;3;1;0
7448;1;1;7;9;4;0;0,103472222;1;2;0
7449;0;2;14;14;1;1;03.07;2;1;1
7450;0;2;5;12;5;0;0,143055556;4;1;0
7451;1;2;13;23;3;0;02.18;0;2;0
7452;1;2;28;28;2;2;03.07;2;1;1
7453;0;3;11;29;4;0;02.45;3;1;0
7454;0;2;15;15;2;1;03.02;0;1;1
7455;1;3;29;27;4;0;0,097916667;0;1;0
7456;0;3;29;9;4;0;02.18;0;1;0
7457;0;1;2;2;2;2;03.09;1;1;1
7458;0;1;4;4;3;3;03.48;4;2;1
7459;1;2;28;28;1;2;03.06;1;1;1
7460;1;2;25;25;2;1;03.06;1;1;1
7461;1;1;23;23;2;1;03.09;2;1;1
7462;0;2;4;4;3;1;0,177083333;2;2;1
7463;0;3;22;33;3;0;02.14;0;1;0
7464;1;3;16;10;3;0;0,088888889;4;2;0
7465;1;3;13;21;3;0;02.35;4;2;0
7466;0;1;19;30;4;0;0,139583333;2;1;0
7467;0;1;19;19;5;0;02.02;3;2;0
7468;1;2;5;5;1;2;03.03;2;1;1
7469;1;2;33;33;2;2;03.01;0;1;1
7470;1;2;24;24;1;1;03.06;1;1;1
7471;1;2;33;33;2;2;03.53;3;2;1
7472;0;2;17;17;2;3;03.41;2;2;1
7473;0;3;26;16;5;0;01.02;5;2;0
7474;1;2;17;28;3;0;02.13;4;1;0
7475;1;2;9;9;2;1;03.09;0;1;1
7476;0;2;23;14;3;0;0,141666667;4;1;0
7477;0;1;32;21;4;0;02.15;4;2;0
7478;1;3;33;21;3;0;02.03;1;2;0
7479;0;3;12;16;3;0;01.23;5;2;0
7480;0;1;16;30;4;0;0,093055556;2;2;0
7481;0;1;16;16;3;3;03.54;3;2;1
7482;0;2;26;26;2;1;03.47;2;2;1
7483;0;3;14;29;3;0;01.26;1;1;0
7484;0;1;31;27;4;0;01.05;1;1;0
7485;0;1;17;12;4;0;02.15;5;1;0
7486;0;3;21;32;5;0;01.44;4;1;0
7487;0;2;8;34;5;0;0,098611111;5;2;0
7488;0;2;24;14;3;0;0,107638889;3;1;0
7489;0;1;18;18;3;1;03.35;4;2;1
7490;1;1;25;25;3;2;03.27;2;2;1
7491;1;1;6;6;2;1;4;0;1;1
7492;0;2;28;28;3;3;03.51;2;2;1
7493;1;1;29;29;2;3;0,191666667;4;2;1
7494;0;3;7;3;3;0;02.49;4;2;0
7495;0;1;25;13;5;0;0,109722222;1;1;0
7496;1;1;7;4;3;0;02.14;3;1;0
7497;0;1;13;27;4;0;02.32;4;2;0
7498;0;2;4;22;3;0;0,132638889;1;1;0
7499;1;2;16;16;3;1;03.37;2;2;1
7500;1;1;26;30;4;0;02.02;0;1;0
7501;1;2;26;23;4;0;01.56;0;2;0
7502;1;2;29;29;1;2;4;2;1;1
7503;1;1;33;30;4;0;02.08;0;2;0
7504;1;2;33;6;3;0;02.19;2;2;0
7505;0;1;19;19;2;3;03.36;3;2;1
7506;0;1;14;14;2;1;4;3;2;1
7507;0;2;28;9;3;0;02.23;0;1;0
7508;0;1;16;16;2;2;0,19375;2;2;1
7509;0;1;2;28;5;0;0,139583333;0;2;0
7510;1;1;31;7;4;0;0,108333333;0;2;0
7511;1;2;26;26;2;1;03.04;0;1;1
7512;0;1;33;33;1;1;4;1;1;1
7513;0;2;3;1;3;0;0,125694444;4;1;0
7514;1;3;19;24;5;0;0,148611111;2;1;0
7515;1;1;34;34;1;2;03.03;0;1;1
7516;1;2;19;19;1;1;03.08;2;1;1
7517;1;1;24;24;2;2;03.09;1;1;1
7518;1;1;15;15;1;2;03.03;0;1;1
7519;0;3;27;20;5;0;01.34;0;1;0
7520;0;1;18;18;1;2;03.08;0;1;1
7521;0;2;14;4;5;0;02.03;1;2;0
7522;0;2;29;9;5;0;01.03;2;1;0
7523;1;3;17;27;5;0;02.01;2;1;0
7524;0;1;27;27;2;2;0,189583333;2;2;1
7525;1;2;24;24;1;1;03.09;0;1;1
7526;1;2;17;33;5;0;0,102777778;4;1;0
7527;1;2;28;28;1;2;03.09;1;1;1
7528;1;2;22;22;2;2;0,171527778;4;2;1
7529;1;1;9;33;4;0;02.58;0;2;0
7530;0;1;33;11;3;0;0,149305556;5;1;0
7531;1;1;33;3;4;0;01.41;5;2;0
7532;0;2;6;6;2;1;03.07;2;1;1
7533;0;2;27;27;2;2;03.45;2;2;1
7534;1;1;4;4;3;3;03.03;2;2;1
7535;0;2;20;21;4;0;02.48;5;1;0
7536;0;3;16;27;5;0;0,108333333;1;2;0
7537;1;2;10;24;5;0;0,127083333;0;1;0
7538;1;1;23;23;2;1;03.07;2;1;1
7539;1;2;18;29;4;0;0,139583333;3;1;0
7540;0;3;11;18;5;0;0,101388889;4;2;0
7541;0;1;11;11;3;3;0,181944444;2;2;1
7542;0;1;26;26;3;3;03.07;4;2;1
7543;0;1;15;12;4;0;0,09375;2;1;0
7544;1;2;5;5;2;2;03.07;2;1;1
7545;0;1;25;25;2;3;0,190277778;4;2;1
7546;1;2;10;10;3;2;0,193055556;4;2;1
7547;0;3;13;29;4;0;02.49;2;2;0
7548;1;1;1;23;4;0;01.14;5;2;0
7549;0;1;12;33;3;0;01.05;2;1;0
7550;1;3;23;33;4;0;02.44;4;2;0
7551;1;1;13;5;3;0;0,09375;4;1;0
7552;1;3;25;25;5;0;02.03;5;1;0
7553;1;3;26;14;3;0;02.05;1;2;0
7554;1;1;26;26;1;1;03.02;2;1;1
7555;0;1;8;13;4;0;02.37;4;1;0
7556;0;2;32;15;4;0;02.18;2;2;0
7557;1;2;17;4;5;0;01.32;1;1;0
7558;0;2;28;27;5;0;0,108333333;0;2;0
7559;0;1;21;21;1;1;03.02;2;1;1
7560;1;1;19;32;4;0;01.09;2;1;0
7561;0;2;15;5;3;0;0,129166667;3;1;0
7562;0;2;24;24;1;2;03.02;0;1;1
7563;1;3;26;24;5;0;0,10625;2;2;0
7564;0;1;14;14;2;1;4;0;1;1
7565;1;1;16;16;2;1;0,193055556;4;2;1
7566;1;1;17;17;1;1;03.04;1;1;1
7567;1;1;21;21;2;3;0,181944444;2;2;1
7568;1;3;29;27;4;0;0,104861111;0;2;0
7569;0;2;19;19;2;1;03.27;3;2;1
7570;1;3;14;2;4;0;0,092361111;1;1;0
7571;0;2;12;12;1;1;03.09;2;1;1
7572;0;3;22;31;3;0;0,127083333;5;1;0
7573;1;1;7;1;4;0;01.01;5;2;0
7574;1;3;15;22;4;0;0,086111111;0;2;0
7575;0;2;1;24;5;0;02.27;4;2;0
7576;0;2;6;6;2;2;03.52;2;2;1
7577;0;1;30;27;3;0;0,088888889;3;1;0
7578;1;1;23;23;2;2;03.08;1;1;1
7579;1;2;13;13;2;1;03.06;2;1;1
7580;1;3;18;16;5;0;01.42;0;2;0
7581;1;1;29;13;5;0;0,147916667;0;1;0
7582;0;2;29;13;4;0;01.44;5;1;0
7583;1;1;5;5;1;1;03.09;1;1;1
7584;0;2;27;27;2;1;03.09;1;1;1
7585;0;2;3;3;2;3;0,172916667;4;2;1
7586;0;2;32;15;4;0;0,109027778;0;1;0
7587;1;1;10;10;2;1;0,170833333;4;2;1
7588;1;3;4;18;5;0;0,148611111;1;1;0
7589;1;3;17;26;5;0;02.45;3;2;0
7590;0;1;24;8;3;0;0,106944444;2;2;0
7591;0;1;24;3;3;0;01.09;2;1;0
7592;1;1;15;15;2;1;0,186805556;2;2;1
7593;1;2;26;27;3;0;02.36;5;2;0
7594;0;2;29;29;2;1;0,16875;4;2;1
7595;0;2;18;18;2;2;03.06;0;1;1
7596;0;1;28;28;2;1;0,18125;2;2;1
7597;0;2;19;19;2;2;03.08;2;1;1
7598;1;1;1;30;5;0;01.37;4;2;0
7599;1;2;27;32;3;0;0,089583333;4;2;0
7600;1;2;11;11;1;1;03.08;2;1;1
7601;1;2;6;6;3;1;0,16875;4;2;1
7602;0;1;23;27;3;0;0,105555556;0;2;0
7603;1;1;18;21;5;0;01.26;4;1;0
7604;0;1;9;9;2;3;03.03;2;2;1
7605;0;2;16;15;5;0;01.18;3;2;0
7606;1;2;32;32;4;0;02.18;2;2;0
7607;1;2;30;25;5;0;01.03;0;1;0
7608;1;3;31;16;3;0;0,09375;3;2;0
7609;0;1;16;13;4;0;0,1375;4;2;0
7610;1;2;7;8;5;0;02.12;5;2;0
7611;1;1;4;30;3;0;01.58;5;1;0
7612;0;2;22;26;4;0;01.36;3;1;0
7613;1;2;34;3;4;0;01.47;3;2;0
7614;0;3;13;25;5;0;01.01;1;2;0
7615;1;3;27;25;5;0;02.07;2;1;0
7616;1;1;30;31;3;0;01.34;5;1;0
7617;1;2;9;9;3;3;03.03;3;2;1
7618;1;3;12;25;5;0;0,141666667;2;1;0
7619;1;2;14;14;2;3;03.36;2;2;1
7620;1;3;8;22;3;0;0,151388889;1;1;0
7621;1;2;32;32;2;1;03.05;2;1;1
7622;0;1;19;23;3;0;0,097916667;1;2;0
7623;0;1;6;6;3;2;03.36;4;2;1
7624;1;3;27;19;3;0;0,102777778;0;1;0
7625;1;2;27;27;3;2;0,175694444;2;2;1
7626;1;2;10;10;2;1;03.01;1;1;1
7627;1;2;16;16;2;2;03.05;0;1;1
7628;1;1;19;19;2;2;03.43;4;2;1
7629;1;1;7;7;2;1;03.09;2;1;1
7630;0;1;8;8;3;2;0,19375;4;2;1
7631;1;3;33;33;3;0;0,127777778;0;2;0
7632;0;1;10;34;5;0;02.03;2;2;0
7633;0;1;8;8;2;1;03.01;1;1;1
7634;1;1;20;20;3;2;03.45;4;2;1
7635;1;3;25;15;4;0;0,151388889;1;1;0
7636;1;2;10;10;2;2;03.27;4;2;1
7637;0;2;21;21;3;2;03.32;2;2;1
7638;1;1;3;3;2;2;0,184722222;2;2;1
7639;1;1;22;6;3;0;02.02;1;2;0
7640;1;3;14;14;3;0;01.15;0;2;0
7641;1;1;12;12;2;1;0,16875;4;2;1
7642;0;1;7;7;2;2;03.04;1;1;1
7643;0;3;6;23;5;0;0,097916667;2;2;0
7644;0;1;27;27;3;1;03.44;2;2;1
7645;1;2;25;25;1;1;03.08;0;1;1
7646;0;2;14;14;1;2;03.09;1;1;1
7647;0;1;16;16;2;3;0,18125;4;2;1
7648;0;3;17;17;4;0;0,127777778;5;2;0
7649;1;3;7;21;5;0;0,102083333;5;1;0
7650;1;2;24;24;3;3;0,178472222;2;2;1
7651;1;3;33;5;3;0;0,132638889;1;2;0
7652;1;1;31;34;5;0;0,1;0;2;0
7653;1;1;33;29;5;0;01.22;0;1;0
7654;0;2;16;16;3;3;03.59;2;2;1
7655;0;1;3;4;4;0;02.09;5;2;0
7656;1;3;12;12;3;0;0,146527778;5;2;0
7657;1;3;16;21;4;0;01.08;2;1;0
7658;1;2;20;20;2;2;03.09;2;1;1
7659;1;1;12;12;2;2;03.04;2;1;1
7660;1;3;23;15;5;0;01.37;4;1;0
7661;0;2;26;26;2;1;03.09;2;1;1
7662;0;3;10;3;5;0;0,084027778;0;1;0
7663;1;2;28;28;2;2;03.05;3;2;1
7664;0;3;32;1;5;0;01.57;2;1;0
7665;0;1;25;25;2;1;0,181944444;4;2;1
7666;0;3;33;26;5;0;02.12;2;1;0
7667;0;1;31;5;4;0;0,129861111;0;1;0
7668;1;2;11;15;5;0;0,110416667;4;1;0
7669;0;1;30;30;1;2;03.03;0;1;1
7670;1;1;10;12;3;0;01.13;5;1;0
7671;0;3;11;29;3;0;01.11;1;1;0
7672;0;2;17;17;2;2;03.05;2;1;1
7673;0;1;10;10;2;1;03.02;1;1;1
7674;0;1;20;17;4;0;01.17;0;1;0
7675;0;3;18;22;3;0;01.35;3;1;0
7676;1;2;11;33;5;0;0,102083333;5;2;0
7677;0;2;17;17;2;3;0,170833333;3;2;1
7678;1;3;33;29;4;0;01.55;1;1;0
7679;0;3;10;16;3;0;01.58;1;1;0
7680;1;1;16;16;1;1;03.06;2;1;1
7681;1;1;18;18;1;1;03.05;0;1;1
7682;0;2;10;10;3;1;0,171527778;2;2;1
7683;0;1;20;20;3;2;0,184722222;4;2;1
7684;0;2;2;2;1;1;03.05;2;1;1
7685;0;2;20;20;2;2;0,177083333;4;2;1
7686;0;2;32;32;3;3;03.33;2;2;1
7687;1;2;27;27;2;1;0,168055556;2;2;1
7688;1;2;17;17;2;1;0,167361111;4;2;1
7689;1;2;16;12;3;0;0,128472222;1;1;0
7690;1;2;20;20;3;2;03.38;2;2;1
7691;0;2;29;29;2;2;03.55;2;2;1
7692;1;2;19;19;1;1;03.08;1;1;1
7693;1;3;2;22;3;0;02.45;0;1;0
7694;1;2;26;26;2;1;03.47;3;2;1
7695;1;1;12;12;1;2;03.05;1;1;1
7696;1;2;29;29;1;1;03.02;2;1;1
7697;0;2;20;18;4;0;02.04;0;2;0
7698;1;3;7;5;4;0;01.31;5;2;0
7699;0;2;14;14;3;2;0,169444444;4;2;1
7700;0;2;25;25;1;2;03.08;1;1;1
7701;0;2;8;8;3;2;03.29;3;2;1
7702;1;3;27;28;4;0;0,129166667;0;1;0
7703;0;3;13;2;5;0;01.05;4;2;0
7704;1;2;1;1;2;1;0,179861111;4;2;1
7705;1;2;20;20;2;1;03.56;3;2;1
7706;1;2;7;7;3;1;0,168055556;3;2;1
7707;0;1;24;24;2;2;03.41;3;2;1
7708;0;1;7;14;3;0;02.29;5;2;0
7709;0;3;7;6;5;0;0,088194444;4;1;0
7710;0;1;7;7;3;1;03.36;3;2;1
7711;1;2;3;3;2;1;03.04;0;1;1
7712;0;3;4;26;4;0;02.01;0;2;0
7713;1;1;24;24;2;3;03.54;2;2;1
7714;0;2;25;25;2;2;0,170833333;2;2;1
7715;1;2;8;8;3;1;0,186805556;2;2;1
7716;0;2;12;34;5;0;0,141666667;0;1;0
7717;0;1;3;3;3;3;4;2;2;1
7718;1;2;32;32;1;1;03.04;2;1;1
7719;0;2;25;4;5;0;01.53;5;2;0
7720;1;1;17;9;4;0;0,149305556;4;2;0
7721;0;1;24;24;2;2;03.05;0;1;1
7722;1;1;18;28;4;0;02.14;5;2;0
7723;1;2;22;19;3;0;02.07;0;2;0
7724;1;2;27;5;3;0;02.58;1;2;0
7725;1;3;23;26;5;0;0,142361111;4;1;0
7726;0;1;8;20;4;0;0,097916667;0;2;0
7727;0;1;24;24;2;1;03.02;2;1;1
7728;0;2;23;23;2;1;0,176388889;2;2;1
7729;0;2;31;20;3;0;0,138194444;4;2;0
7730;1;2;26;7;4;0;0,107638889;1;1;0
7731;0;3;25;7;5;0;01.06;0;2;0
7732;1;2;16;16;3;2;03.43;3;2;1
7733;0;1;14;11;4;0;01.44;4;2;0
7734;1;1;16;32;5;0;0,103472222;5;2;0
7735;1;1;18;18;2;2;03.29;2;2;1
7736;1;2;7;7;2;2;03.08;0;1;1
7737;1;2;1;1;1;1;03.04;0;1;1
7738;1;1;9;9;2;1;0,171527778;4;2;1
7739;1;2;1;2;3;0;0,133333333;2;1;0
7740;1;2;9;9;2;3;03.43;3;2;1
7741;1;3;23;18;4;0;0,128472222;3;1;0
7742;1;2;16;16;2;2;03.05;1;1;1
7743;1;2;34;34;1;1;03.09;1;1;1
7744;1;1;19;34;4;0;0,144444444;1;2;0
7745;1;2;34;34;1;2;03.05;0;1;1
7746;1;2;21;2;3;0;01.31;4;1;0
7747;1;3;30;7;5;0;02.16;4;1;0
7748;1;1;13;13;1;2;03.05;1;1;1
7749;1;2;24;24;2;2;03.02;1;1;1
7750;1;1;14;23;3;0;01.05;1;1;0
7751;1;1;11;11;1;2;4;0;1;1
7752;1;2;30;9;3;0;0,148611111;5;2;0
7753;0;2;22;10;3;0;01.08;4;2;0
7754;1;3;6;33;5;0;01.06;1;2;0
7755;0;2;2;21;5;0;01.15;1;1;0
7756;0;3;6;31;5;0;0,144444444;3;2;0
7757;0;1;30;20;3;0;02.32;2;2;0
7758;0;3;4;19;5;0;01.54;1;1;0
7759;0;3;26;13;4;0;02.32;0;1;0
7760;0;1;1;1;1;1;03.04;2;1;1
7761;1;2;14;14;2;1;0,179166667;3;2;1
7762;0;3;5;5;5;0;02.17;0;1;0
7763;0;1;5;26;4;0;0,141666667;3;2;0
7764;1;3;17;6;5;0;0,088194444;1;1;0
7765;1;2;8;9;5;0;01.55;3;2;0
7766;0;1;18;18;3;2;03.38;3;2;1
7767;0;1;27;27;2;1;0,169444444;2;2;1
7768;1;1;5;5;1;2;03.04;2;1;1
7769;0;1;29;19;4;0;0,14375;0;2;0
7770;1;1;4;4;2;1;03.55;3;2;1
7771;0;1;25;15;4;0;02.38;3;2;0
7772;1;3;6;15;5;0;0,136111111;4;2;0
7773;1;1;12;12;2;1;03.05;2;1;1
7774;1;2;22;19;3;0;02.46;4;2;0
7775;1;2;7;7;3;3;0,186805556;4;2;1
7776;0;1;16;16;1;2;4;1;1;1
7777;1;2;5;8;5;0;0,103472222;3;1;0
7778;0;2;31;31;2;1;03.44;2;2;1
7779;1;2;12;12;2;2;03.03;0;1;1
7780;1;1;24;24;1;1;03.08;0;1;1
7781;0;2;30;30;1;1;03.09;1;1;1
7782;1;2;27;27;1;2;03.08;1;1;1
7783;0;3;22;2;3;0;0,141666667;0;1;0
7784;0;2;23;23;3;3;0,191666667;3;2;1
7785;1;2;19;19;3;3;03.04;2;2;1
7786;1;2;17;17;1;1;03.07;2;1;1
7787;0;2;26;26;1;1;03.05;2;1;1
7788;1;1;28;28;2;1;03.37;4;2;1
7789;1;2;21;21;3;1;03.08;3;2;1
7790;1;2;24;29;4;0;01.47;1;2;0
7791;1;2;29;19;3;0;0,140972222;0;2;0
7792;1;2;4;4;2;1;0,19375;3;2;1
7793;1;3;7;18;5;0;0,084722222;2;1;0
7794;1;2;12;12;1;1;03.03;0;1;1
7795;0;1;31;6;5;0;0,106944444;4;1;0
7796;1;3;27;27;3;0;0,151388889;0;2;0
7797;0;2;2;14;3;0;0,15;3;1;0
7798;0;1;14;14;1;2;03.08;2;1;1
7799;1;2;33;23;3;0;02.36;5;2;0
7800;1;2;21;21;2;1;03.06;1;1;1
7801;0;2;1;21;5;0;02.05;0;1;0
7802;1;2;5;5;2;2;03.05;1;1;1
7803;0;2;23;14;3;0;0,094444444;0;2;0
7804;0;1;11;11;3;1;0,175;4;2;1
7805;1;2;1;9;5;0;01.54;2;2;0
7806;0;2;31;31;3;1;0,190277778;4;2;1
7807;0;1;1;1;3;1;03.41;3;2;1
7808;1;3;17;21;4;0;0,084027778;3;2;0
7809;0;1;29;19;3;0;01.41;1;2;0
7810;1;1;10;16;4;0;01.47;4;1;0
7811;0;2;29;29;2;2;03.08;2;1;1
7812;1;2;10;10;2;2;03.51;2;2;1
7813;1;1;14;14;3;2;0,192361111;3;2;1
7814;0;1;7;6;3;0;0,101388889;2;1;0
7815;1;1;22;4;3;0;0,086805556;3;2;0
7816;1;2;16;16;2;2;03.02;1;1;1
7817;0;1;12;21;4;0;0,107638889;4;2;0
7818;0;1;15;15;1;1;03.07;1;1;1
7819;1;2;3;16;5;0;02.07;5;2;0
7820;1;2;10;10;2;1;03.48;2;2;1
7821;1;3;20;22;3;0;01.01;5;2;0
7822;0;2;16;16;2;3;03.54;2;2;1
7823;1;3;2;26;5;0;0,097916667;4;2;0
7824;0;2;34;34;2;2;03.39;2;2;1
7825;0;1;17;17;2;1;03.04;1;1;1
7826;0;3;8;5;4;0;01.38;1;1;0
7827;0;3;1;28;5;0;02.17;5;2;0
7828;1;1;31;31;3;3;0,170833333;3;2;1
7829;1;1;12;12;2;2;03.32;2;2;1
7830;1;2;11;11;3;1;0,182638889;2;2;1
7831;1;2;2;2;2;1;03.03;3;2;1
7832;1;1;10;10;3;3;0,190972222;2;2;1
7833;0;1;12;33;5;0;0,089583333;2;2;0
7834;1;1;34;34;3;3;03.09;4;2;1
7835;1;1;34;34;2;1;03.08;1;1;1
7836;1;3;23;24;3;0;01.12;3;2;0
7837;0;1;27;11;5;0;01.27;3;1;0
7838;1;2;9;9;3;3;0,179166667;3;2;1
7839;0;2;18;18;3;3;03.08;4;2;1
7840;1;2;14;14;2;2;03.01;1;1;1
7841;1;2;34;25;4;0;02.14;5;2;0
7842;0;1;16;2;5;0;02.28;0;1;0
7843;1;2;6;6;2;3;0,184722222;2;2;1
7844;0;2;25;26;5;0;01.28;0;1;0
7845;0;2;16;16;2;1;03.59;4;2;1
7846;1;3;14;23;3;0;02.18;0;2;0
7847;0;2;14;20;3;0;01.44;4;2;0
7848;0;1;25;25;4;0;0,098611111;0;2;0
7849;0;2;1;6;3;0;01.56;3;2;0
7850;0;3;31;2;5;0;02.06;4;2;0
7851;1;3;12;23;4;0;01.56;0;2;0
7852;0;2;8;8;1;1;03.01;0;1;1
7853;0;2;19;19;3;2;0,191666667;4;2;1
7854;0;2;4;4;3;1;03.06;4;2;1
7855;1;1;27;17;4;0;0,097916667;0;2;0
7856;1;3;5;4;4;0;0,109722222;3;2;0
7857;1;3;13;22;4;0;0,144444444;3;2;0
7858;0;1;23;23;1;1;03.03;2;1;1
7859;0;1;7;12;4;0;0,144444444;0;1;0
7860;1;1;21;21;3;1;0,181944444;3;2;1
7861;1;1;6;6;2;2;03.02;0;1;1
7862;0;2;3;26;3;0;01.15;0;2;0
7863;0;2;34;34;1;2;03.03;1;1;1
7864;0;3;14;19;4;0;0,140972222;4;1;0
7865;1;3;1;32;3;0;0,095833333;0;2;0
7866;0;1;9;21;5;0;01.05;0;2;0
7867;1;2;21;21;2;2;03.57;2;2;1
7868;0;1;29;29;3;3;03.04;2;2;1
7869;0;2;33;33;1;2;03.04;1;1;1
7870;1;1;17;17;1;2;03.05;2;1;1
7871;1;3;32;18;4;0;02.32;4;2;0
7872;1;2;24;24;3;3;0,176388889;2;2;1
7873;1;2;32;18;3;0;0,096527778;0;2;0
7874;1;1;25;25;2;2;03.03;1;1;1
7875;1;1;16;16;1;1;03.06;0;1;1
7876;1;1;7;7;2;2;4;0;1;1
7877;0;1;17;5;3;0;02.39;3;2;0
7878;1;2;30;18;3;0;01.14;0;1;0
7879;0;2;12;12;2;1;03.04;1;1;1
7880;0;2;28;28;2;1;03.02;1;1;1
7881;1;3;23;4;4;0;02.52;3;2;0
7882;0;3;9;2;5;0;01.23;0;2;0
7883;0;2;17;17;2;3;03.41;3;2;1
7884;0;2;29;20;4;0;01.47;3;1;0
7885;1;2;26;26;3;2;0,177083333;3;2;1
